lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
встречный,4300,counter,встре'чными,1,FALSE,inst,pl,вс,встр,6,24
встречный,4300,counter,встре'чного,1,FALSE,gen,sg,вс,встр,0,1
встречный,4300,counter,встре'чных,1,FALSE,gen,pl,вс,встр,0,1
вступление,4786,entry,вступле'нием,2,FALSE,inst,sg,вс,вст,73,126
вступление,4786,entry,вступле'ниями,2,FALSE,inst,pl,вс,вст,0,0
вступление,4786,entry,вступле'ния,2,FALSE,gen,sg,вс,вст,4,20
вступление,4786,entry,вступле'ний,2,FALSE,gen,pl,вс,вст,0,0
вторжение,1583,invasion,вторже'нием,2,FALSE,inst,sg,вт,вт,11,0
вторжение,1583,invasion,вторже'ниями,2,FALSE,inst,pl,вт,вт,1,0
вторжение,1583,invasion,вторже'ния,2,FALSE,gen,sg,вт,вт,0,1
вторжение,1583,invasion,вторже'ний,2,FALSE,gen,pl,вт,вт,0,0
вторник,3272,Tuesday,вто'рником,1,FALSE,inst,sg,вт,вт,0,0
вторник,3272,Tuesday,вто'рниками,1,FALSE,inst,pl,вт,вт,0,0
вторник,3272,Tuesday,вто'рника,1,FALSE,gen,sg,вт,вт,1,49
вторник,3272,Tuesday,вто'рников,1,FALSE,gen,pl,вт,вт,0,0
вход,10375,login,вхо'дом,1,FALSE,inst,sg,вх,вх,19,33
вход,10375,login,вхо'дами,1,FALSE,inst,pl,вх,вх,0,1
вход,10375,login,вхо'да,1,FALSE,gen,sg,вх,вх,5,11
вход,10375,login,вхо'дов,1,FALSE,gen,pl,вх,вх,1,0
гвардеец,942,guardsman,гварде'йцем,2,FALSE,inst,sg,гв,гв,3,0
гвардеец,942,guardsman,гварде'йцами,2,FALSE,inst,pl,гв,гв,11,0
гвардеец,942,guardsman,гварде'йца,2,FALSE,gen,sg,гв,гв,0,0
гвардеец,942,guardsman,гварде'йцев,2,FALSE,gen,pl,гв,гв,1,0
гвоздь,4118,nail,гвоздём,2,FALSE,inst,sg,гв,гв,34,0
гвоздь,4118,nail,гвоздя'ми,2,FALSE,inst,pl,гв,гв,65,0
гвоздь,4118,nail,гвоздя',2,FALSE,gen,sg,гв,гв,132,0
гвоздь,4118,nail,гвозде'й,2,FALSE,gen,pl,гв,гв,11,0
главарь,698,ringleader,главарём,3,FALSE,inst,sg,гл,гл,7,0
главарь,698,ringleader,главаря'ми,3,FALSE,inst,pl,гл,гл,11,0
главарь,698,ringleader,главаря',3,FALSE,gen,sg,гл,гл,0,0
главарь,698,ringleader,главаре'й,3,FALSE,gen,pl,гл,гл,0,0
главк,809,Glaucus,гла'вком,1,FALSE,inst,sg,гл,гл,3,0
главк,809,Glaucus,гла'вками,1,FALSE,inst,pl,гл,гл,2,0
главк,809,Glaucus,гла'вка,1,FALSE,gen,sg,гл,гл,0,0
главк,809,Glaucus,гла'вков,1,FALSE,gen,pl,гл,гл,0,0
главнокомандующий,4951,Commander,главнокома'ндующим,4,FALSE,inst,sg,гл,гл,52,0
главнокомандующий,4951,Commander,главнокома'ндующими,4,FALSE,inst,pl,гл,гл,4,0
главнокомандующий,4951,Commander,главнокома'ндующего,4,FALSE,gen,sg,гл,гл,3,0
главнокомандующий,4951,Commander,главнокома'ндующих,4,FALSE,gen,pl,гл,гл,0,0
гладь,1066,smooth surface,гла'дью,1,FALSE,inst,sg,гл,гл,1,0
гладь,1066,smooth surface,гла'дями,1,FALSE,inst,pl,гл,гл,0,0
гладь,1066,smooth surface,гла'ди,1,FALSE,gen,sg,гл,гл,1,0
гладь,1066,smooth surface,гла'дей,1,FALSE,gen,pl,гл,гл,0,0
глазок,5006,peephole,глазко'м,2,FALSE,inst,sg,гл,гл,20,0
глазок,5006,peephole,глазка'ми,2,FALSE,inst,pl,гл,гл,18,0
глазок,5006,peephole,глазка',2,FALSE,gen,sg,гл,гл,0,0
глазок,5006,peephole,глазко'в,2,FALSE,gen,pl,гл,гл,1,0
глазок,5006,peephole,глазко'м,2,FALSE,inst,sg,гл,гл,20,0
глазок,5006,peephole,гла'зками,1,FALSE,inst,pl,гл,гл,18,0
глазок,5006,peephole,глазка',2,FALSE,gen,sg,гл,гл,0,0
глазок,5006,peephole,гла'зок,1,FALSE,gen,pl,гл,гл,0,0
гласность,1156,publicity,гла'сностью,1,FALSE,inst,sg,гл,гл,2,0
гласность,1156,publicity,гла'сностями,1,FALSE,inst,pl,гл,гл,0,0
гласность,1156,publicity,гла'сности,1,FALSE,gen,sg,гл,гл,0,0
гласность,1156,publicity,гла'сностей,1,FALSE,gen,pl,гл,гл,0,0
глобус,845,globe,гло'бусом,1,FALSE,inst,sg,гл,гл,14,0
глобус,845,globe,гло'бусами,1,FALSE,inst,pl,гл,гл,1,0
глобус,845,globe,гло'буса,1,FALSE,gen,sg,гл,гл,0,0
глобус,845,globe,гло'бусов,1,FALSE,gen,pl,гл,гл,0,0
глоток,3585,sip,глотко'м,2,FALSE,inst,sg,гл,гл,5,0
глоток,3585,sip,глотка'ми,2,FALSE,inst,pl,гл,гл,1,0
глоток,3585,sip,глотка',2,FALSE,gen,sg,гл,гл,2,0
глоток,3585,sip,глотко'в,2,FALSE,gen,pl,гл,гл,0,0
глупец,783,fool,глупцо'м,2,FALSE,inst,sg,гл,гл,10,0
глупец,783,fool,глупца'ми,2,FALSE,inst,pl,гл,гл,3,0
глупец,783,fool,глупца',2,FALSE,gen,sg,гл,гл,0,0
глупец,783,fool,глупцо'в,2,FALSE,gen,pl,гл,гл,0,0
глупость,7652,stupidity,глу'постью,1,FALSE,inst,sg,гл,гл,25,0
глупость,7652,stupidity,глу'постями,1,FALSE,inst,pl,гл,гл,12,0
глупость,7652,stupidity,глу'пости,1,FALSE,gen,sg,гл,гл,4,0
глупость,7652,stupidity,глу'постей,1,FALSE,gen,pl,гл,гл,0,0
глухарь,843,capercaillie,глухарём,3,FALSE,inst,sg,гл,гл,6,0
глухарь,843,capercaillie,глухаря'ми,3,FALSE,inst,pl,гл,гл,9,0
глухарь,843,capercaillie,глухаря',3,FALSE,gen,sg,гл,гл,1,0
глухарь,843,capercaillie,глухаре'й,3,FALSE,gen,pl,гл,гл,0,0
гнев,7287,anger,гне'вом,1,FALSE,inst,sg,гн,гн,270,14
гнев,7287,anger,гне'вами,1,FALSE,inst,pl,гн,гн,0,0
гнев,7287,anger,гне'ва,1,FALSE,gen,sg,гн,гн,0,1
гнев,7287,anger,гне'вов,1,FALSE,gen,pl,гн,гн,0,0
гнездо,4875,nest,гнездо'м,2,FALSE,inst,sg,гн,гн,24,0
гнездо,4875,nest,гнёздами,1,FALSE,inst,pl,гн,гн,19,0
гнездо,4875,nest,гнезда',2,FALSE,gen,sg,гн,гн,32,0
гнездо,4875,nest,гнёзд,1,TRUE,gen,pl,гн,гн,7,0
гном,616,gnome,гно'мом,1,FALSE,inst,sg,гн,гн,0,0
гном,616,gnome,гно'мами,1,FALSE,inst,pl,гн,гн,5,0
гном,616,gnome,гно'ма,1,FALSE,gen,sg,гн,гн,0,0
гном,616,gnome,гно'мов,1,FALSE,gen,pl,гн,гн,0,0
грабитель,1346,robber,граби'телем,2,FALSE,inst,sg,гр,гр,7,0
грабитель,1346,robber,граби'телями,2,FALSE,inst,pl,гр,гр,11,0
грабитель,1346,robber,граби'теля,2,FALSE,gen,sg,гр,гр,0,0
грабитель,1346,robber,граби'телей,2,FALSE,gen,pl,гр,гр,1,0
град,3979,hail,гра'дом,1,FALSE,inst,sg,гр,гр,62,0
град,3979,hail,гра'дами,1,FALSE,inst,pl,гр,гр,0,0
град,3979,hail,гра'да,1,FALSE,gen,sg,гр,гр,1,0
град,3979,hail,гра'дов,1,FALSE,gen,pl,гр,гр,0,0
градус,4620,degree,гра'дусом,1,FALSE,inst,sg,гр,гр,3,0
градус,4620,degree,гра'дусами,1,FALSE,inst,pl,гр,гр,2,0
градус,4620,degree,гра'дуса,1,FALSE,gen,sg,гр,гр,0,0
градус,4620,degree,гра'дусов,1,FALSE,gen,pl,гр,гр,0,0
градусник,364,thermometer,гра'дусником,1,FALSE,inst,sg,гр,гр,14,0
градусник,364,thermometer,гра'дусниками,1,FALSE,inst,pl,гр,гр,4,0
градусник,364,thermometer,гра'дусника,1,FALSE,gen,sg,гр,гр,1,0
градусник,364,thermometer,гра'дусников,1,FALSE,gen,pl,гр,гр,0,0
гражданин,24939,citizen,граждани'ном,3,FALSE,inst,sg,гр,гр,46,0
гражданин,24939,citizen,гра'жданами,1,FALSE,inst,pl,гр,гр,87,0
гражданин,24939,citizen,граждани'на,3,FALSE,gen,sg,гр,гр,7,0
гражданин,24939,citizen,гра'ждан,1,FALSE,gen,pl,гр,гр,40,0
гражданство,1842,citizenship,гражда'нством,2,FALSE,inst,sg,гр,гр,12,0
гражданство,1842,citizenship,гражда'нствами,2,FALSE,inst,pl,гр,гр,0,0
гражданство,1842,citizenship,гражда'нства,2,FALSE,gen,sg,гр,гр,0,0
гражданство,1842,citizenship,гражда'нств,2,FALSE,gen,pl,гр,гр,0,0
грамотный,3022,literate,гра'мотным,1,FALSE,inst,sg,гр,гр,10,0
грамотный,3022,literate,гра'мотными,1,FALSE,inst,pl,гр,гр,7,0
грамотный,3022,literate,гра'мотного,1,FALSE,gen,sg,гр,гр,0,0
грамотный,3022,literate,гра'мотных,1,FALSE,gen,pl,гр,гр,0,0
гранат,2756,garnet,грана'том,2,FALSE,inst,sg,гр,гр,4,0
гранат,2756,garnet,грана'тами,2,FALSE,inst,pl,гр,гр,42,0
гранат,2756,garnet,грана'та,2,FALSE,gen,sg,гр,гр,0,0
гранат,2756,garnet,грана'тов,2,FALSE,gen,pl,гр,гр,0,0
гранит,1339,granite,грани'том,2,FALSE,inst,sg,гр,гр,2,0
гранит,1339,granite,грани'тами,2,FALSE,inst,pl,гр,гр,1,0
гранит,1339,granite,грани'та,2,FALSE,gen,sg,гр,гр,1,0
гранит,1339,granite,грани'тов,2,FALSE,gen,pl,гр,гр,0,0
грань,4128,face,гра'нью,1,FALSE,inst,sg,гр,гр,6,0
грань,4128,face,гра'нями,1,FALSE,inst,pl,гр,гр,6,0
грань,4128,face,гра'ни,1,FALSE,gen,sg,гр,гр,3,0
грань,4128,face,гра'ней,1,FALSE,gen,pl,гр,гр,1,0
граф,22652,graph,гра'фом,1,FALSE,inst,sg,гр,гр,483,0
граф,22652,graph,гра'фами,1,FALSE,inst,pl,гр,гр,7,0
граф,22652,graph,гра'фа,1,FALSE,gen,sg,гр,гр,9,0
граф,22652,graph,гра'фов,1,FALSE,gen,pl,гр,гр,0,0
граф,22652,graph,гра'фом,1,FALSE,inst,sg,гр,гр,483,0
граф,22652,graph,гра'фами,1,FALSE,inst,pl,гр,гр,7,0
граф,22652,graph,гра'фа,1,FALSE,gen,sg,гр,гр,9,0
граф,22652,graph,гра'фов,1,FALSE,gen,pl,гр,гр,0,0
график,3091,schedule,гра'фиком,1,FALSE,inst,sg,гр,гр,40,0
график,3091,schedule,гра'фиками,1,FALSE,inst,pl,гр,гр,4,0
график,3091,schedule,гра'фика,1,FALSE,gen,sg,гр,гр,9,0
график,3091,schedule,гра'фиков,1,FALSE,gen,pl,гр,гр,1,0
график,3091,schedule,гра'фиком,1,FALSE,inst,sg,гр,гр,40,0
график,3091,schedule,гра'фиками,1,FALSE,inst,pl,гр,гр,4,0
график,3091,schedule,гра'фика,1,FALSE,gen,sg,гр,гр,9,0
график,3091,schedule,гра'фиков,1,FALSE,gen,pl,гр,гр,1,0
графин,1745,carafe,графи'ном,2,FALSE,inst,sg,гр,гр,59,0
графин,1745,carafe,графи'нами,2,FALSE,inst,pl,гр,гр,4,0
графин,1745,carafe,графи'на,2,FALSE,gen,sg,гр,гр,3,0
графин,1745,carafe,графи'нов,2,FALSE,gen,pl,гр,гр,0,0
гребень,3207,crest,гре'бнем,1,FALSE,inst,sg,гр,гр,23,0
гребень,3207,crest,гре'бнями,1,FALSE,inst,pl,гр,гр,13,0
гребень,3207,crest,гре'бня,1,FALSE,gen,sg,гр,гр,57,0
гребень,3207,crest,гре'бней,1,FALSE,gen,pl,гр,гр,11,0
грек,5371,Greek,гре'ком,1,FALSE,inst,sg,гр,гр,16,0
грек,5371,Greek,гре'ками,1,FALSE,inst,pl,гр,гр,145,2
грек,5371,Greek,гре'ка,1,FALSE,gen,sg,гр,гр,1,0
грек,5371,Greek,гре'ков,1,FALSE,gen,pl,гр,гр,5,0
грех,17017,sin,грехо'м,2,FALSE,inst,sg,гр,гр,352,10
грех,17017,sin,греха'ми,2,FALSE,inst,pl,гр,гр,30,1
грех,17017,sin,греха',2,FALSE,gen,sg,гр,гр,0,0
грех,17017,sin,грехо'в,2,FALSE,gen,pl,гр,гр,0,0
грешник,1611,sinner,гре'шником,1,FALSE,inst,sg,гр,гр,6,0
грешник,1611,sinner,гре'шниками,1,FALSE,inst,pl,гр,гр,12,0
грешник,1611,sinner,гре'шника,1,FALSE,gen,sg,гр,гр,1,0
грешник,1611,sinner,гре'шников,1,FALSE,gen,pl,гр,гр,1,0
гриб,5262,mushroom,грибо'м,2,FALSE,inst,sg,гр,гр,7,0
гриб,5262,mushroom,гриба'ми,2,FALSE,inst,pl,гр,гр,181,0
гриб,5262,mushroom,гриба',2,FALSE,gen,sg,гр,гр,1,0
гриб,5262,mushroom,грибо'в,2,FALSE,gen,pl,гр,гр,2,0
грибок,567,fungus,грибко'м,2,FALSE,inst,sg,гр,гр,2,0
грибок,567,fungus,грибка'ми,2,FALSE,inst,pl,гр,гр,4,0
грибок,567,fungus,грибка',2,FALSE,gen,sg,гр,гр,0,0
грибок,567,fungus,грибко'в,2,FALSE,gen,pl,гр,гр,0,0
грипп,2675,flu,гри'ппом,1,FALSE,inst,sg,гр,гр,38,0
грипп,2675,flu,гри'ппами,1,FALSE,inst,pl,гр,гр,0,0
грипп,2675,flu,гри'ппа,1,FALSE,gen,sg,гр,гр,0,0
грипп,2675,flu,гри'ппов,1,FALSE,gen,pl,гр,гр,0,0
гриф,816,vulture,гри'фом,1,FALSE,inst,sg,гр,гр,78,0
гриф,816,vulture,гри'фами,1,FALSE,inst,pl,гр,гр,8,0
гриф,816,vulture,гри'фа,1,FALSE,gen,sg,гр,гр,0,0
гриф,816,vulture,гри'фов,1,FALSE,gen,pl,гр,гр,0,0
гриф,816,vulture,гри'фом,1,FALSE,inst,sg,гр,гр,78,0
гриф,816,vulture,гри'фами,1,FALSE,inst,pl,гр,гр,8,0
гриф,816,vulture,гри'фа,1,FALSE,gen,sg,гр,гр,0,0
гриф,816,vulture,гри'фов,1,FALSE,gen,pl,гр,гр,0,0
гроссмейстер,667,grandmaster,гроссме'йстером,2,FALSE,inst,sg,гр,гр,13,0
гроссмейстер,667,grandmaster,гроссме'йстерами,2,FALSE,inst,pl,гр,гр,5,0
гроссмейстер,667,grandmaster,гроссме'йстера,2,FALSE,gen,sg,гр,гр,0,0
гроссмейстер,667,grandmaster,гроссме'йстеров,2,FALSE,gen,pl,гр,гр,0,0
грохот,3974,crash,гро'хотом,1,FALSE,inst,sg,гр,гр,813,0
грохот,3974,crash,гро'хотами,1,FALSE,inst,pl,гр,гр,0,0
грохот,3974,crash,гро'хота,1,FALSE,gen,sg,гр,гр,1,0
грохот,3974,crash,гро'хотов,1,FALSE,gen,pl,гр,гр,2,0
грош,2556,mite,грошо'м,2,FALSE,inst,sg,гр,гр,1,0
грош,2556,mite,гроша'ми,2,FALSE,inst,pl,гр,гр,7,0
грош,2556,mite,гроша',2,FALSE,gen,sg,гр,гр,0,0
грош,2556,mite,гроше'й,2,FALSE,gen,pl,гр,гр,1,0
грубость,1868,rudeness,гру'бостью,1,FALSE,inst,sg,гр,гр,21,0
грубость,1868,rudeness,гру'бостями,1,FALSE,inst,pl,гр,гр,4,0
грубость,1868,rudeness,гру'бости,1,FALSE,gen,sg,гр,гр,0,0
грубость,1868,rudeness,гру'бостей,1,FALSE,gen,pl,гр,гр,0,0
груз,6919,cargo,гру'зом,1,FALSE,inst,sg,гр,гр,296,0
груз,6919,cargo,гру'зами,1,FALSE,inst,pl,гр,гр,37,0
груз,6919,cargo,гру'за,1,FALSE,gen,sg,гр,гр,0,0
груз,6919,cargo,гру'зов,1,FALSE,gen,pl,гр,гр,0,0
грузин,1816,Georgian,грузи'ном,2,FALSE,inst,sg,гр,гр,9,0
грузин,1816,Georgian,грузи'нами,2,FALSE,inst,pl,гр,гр,17,0
грузин,1816,Georgian,грузи'на,2,FALSE,gen,sg,гр,гр,0,0
грузин,1816,Georgian,грузи'н,2,FALSE,gen,pl,гр,гр,1,0
грузовик,3718,truck,грузовико'м,4,FALSE,inst,sg,гр,гр,22,0
грузовик,3718,truck,грузовика'ми,4,FALSE,inst,pl,гр,гр,6,0
грузовик,3718,truck,грузовика',4,FALSE,gen,sg,гр,гр,43,0
грузовик,3718,truck,грузовико'в,4,FALSE,gen,pl,гр,гр,16,0
грузчик,1129,loader,гру'зчиком,1,FALSE,inst,sg,гр,гр,2,0
грузчик,1129,loader,гру'зчиками,1,FALSE,inst,pl,гр,гр,11,0
грузчик,1129,loader,гру'зчика,1,FALSE,gen,sg,гр,гр,2,0
грузчик,1129,loader,гру'зчиков,1,FALSE,gen,pl,гр,гр,0,0
грусть,3889,melancholy,гру'стью,1,FALSE,inst,sg,гр,гр,926,0
грусть,3889,melancholy,гру'стями,1,FALSE,inst,pl,гр,гр,0,0
грусть,3889,melancholy,гру'сти,1,FALSE,gen,sg,гр,гр,1,0
грусть,3889,melancholy,гру'стей,1,FALSE,gen,pl,гр,гр,0,0
двигатель,8943,engine,дви'гателем,1,FALSE,inst,sg,дв,дв,162,0
двигатель,8943,engine,дви'гателями,1,FALSE,inst,pl,дв,дв,67,0
двигатель,8943,engine,дви'гателя,1,FALSE,gen,sg,дв,дв,8,0
двигатель,8943,engine,дви'гателей,1,FALSE,gen,pl,дв,дв,1,0
движение,51390,movement,движе'нием,2,FALSE,inst,sg,дв,дв,210,1
движение,51390,movement,движе'ниями,2,FALSE,inst,pl,дв,дв,39,0
движение,51390,movement,движе'ния,2,FALSE,gen,sg,дв,дв,18,0
движение,51390,movement,движе'ний,2,FALSE,gen,pl,дв,дв,1,0
двойник,1369,double,двойнико'м,3,FALSE,inst,sg,дв,дв,10,0
двойник,1369,double,двойника'ми,3,FALSE,inst,pl,дв,дв,8,0
двойник,1369,double,двойника',3,FALSE,gen,sg,дв,дв,0,0
двойник,1369,double,двойнико'в,3,FALSE,gen,pl,дв,дв,0,0
двойник,1369,double,двойнико'м,3,FALSE,inst,sg,дв,дв,10,0
